review,char_len,word_count,tokens,tokens_join,sentiment_score,sentiment_label
本来去店里面吃很好吃的，但是送餐员送到我这里来后，已经凉了不好吃了……,35,1,"['本来', '去', '店', '里面', '吃', '好吃', '，', '但是', '送', '餐员', '送到', '这里', '来后', '，', '已经', '凉', '好吃', '…', '…']",本来 去 店 里面 吃 好吃 ， 但是 送 餐员 送到 这里 来后 ， 已经 凉 好吃 … …,0.07958850675585194,0
奶盖红茶送成柠檬红茶，给你们打电话后说要给我回话然后等到现在也没有,33,1,"['奶盖', '红茶', '送成', '柠檬', '红茶', '，', '给', '你们', '打电话', '后', '说', '要', '给', '回话', '然后', '等到', '现在', '没有']",奶盖 红茶 送成 柠檬 红茶 ， 给 你们 打电话 后 说 要 给 回话 然后 等到 现在 没有,0.9966073917494832,1
…要的奶盖格雷没有奶盖…跟上次喝的奶盖格雷不一样…,25,1,"['…', '要', '奶盖', '格雷', '没有', '奶盖', '…', '跟', '上次', '喝', '奶盖', '格雷', '一样', '…']",… 要 奶盖 格雷 没有 奶盖 … 跟 上次 喝 奶盖 格雷 一样 …,0.9975584121119389,1
有一杯没有奶盖…服了,10,1,"['一杯', '没有', '奶盖', '…', '服']",一杯 没有 奶盖 … 服,0.6978683040479421,1
全部都和到点现在买的不一样，基本没有茶味，和白水一样。送餐小哥特别及时！,36,1,"['全部', '到', '点', '现在', '买', '一样', '，', '基本', '没有', '茶味', '，', '白水', '一样', '。', '送餐', '小哥', '特别', '及时', '！']",全部 到 点 现在 买 一样 ， 基本 没有 茶味 ， 白水 一样 。 送餐 小哥 特别 及时 ！,0.19582817773496664,0
鸟巢明明点的是热的，送来还是凉的！,17,1,"['鸟巢', '明明', '点', '热', '，', '送来', '还是', '凉', '！']",鸟巢 明明 点 热 ， 送来 还是 凉 ！,0.07249370769666885,0
不能加图...差评！反正红茶上已完全无奶盖，逗我？,25,1,"['不能', '加图', '...', '差评', '！', '反正', '红茶', '上', '已', '完全', '无奶', '盖', '，', '逗我', '？']",不能 加图 ... 差评 ！ 反正 红茶 上 已 完全 无奶 盖 ， 逗我 ？,0.004459888459856787,0
奶没那么多了。味道没有第一次喝那么有味道了,21,1,"['奶', '没', '那么', '多', '。', '味道', '没有', '第一次', '喝', '那么', '味道']",奶 没 那么 多 。 味道 没有 第一次 喝 那么 味道,0.7619723315700062,1
难喝，再也不会买了,9,1,"['难', '喝', '，', '再也不会', '买']",难 喝 ， 再也不会 买,0.13927770515814575,0
"点的冷的,给热的，点的去冰还放冰。服务员你是困了吗？",26,1,"['点', '冷', ',', '给', '热', '，', '点', '去', '冰', '还', '放冰', '。', '服务员', '你', '困', '吗', '？']","点 冷 , 给 热 ， 点 去 冰 还 放冰 。 服务员 你 困 吗 ？",0.7689428893255912,1
非常不高兴，多花了6元被百度吞了,16,1,"['非常', '高兴', '，', '多花', '6', '元', '被', '百度', '吞']",非常 高兴 ， 多花 6 元 被 百度 吞,0.08773750930133517,0
菜煮烂了，鸡肉很多都是骨头,13,1,"['菜', '煮烂', '，', '鸡肉', '很多', '骨头']",菜 煮烂 ， 鸡肉 很多 骨头,0.8587400364501377,1
点的配菜一样都没有，不知道商家是怎么回事，一点诚信都没有,28,1,"['点', '配菜', '一样', '没有', '，', '知道', '商家', '怎么回事', '，', '一点', '诚信', '没有']",点 配菜 一样 没有 ， 知道 商家 怎么回事 ， 一点 诚信 没有,0.0011558756043862362,0
超级难吃，最差的外卖,10,1,"['超级', '难吃', '，', '最差', '外卖']",超级 难吃 ， 最差 外卖,0.21429405045437444,0
味道还可以，送餐速度太慢，让我等了不到两个小时！,24,1,"['味道', '还', '可以', '，', '送餐', '速度', '太慢', '，', '让', '等', '不到', '两个', '小时', '！']",味道 还 可以 ， 送餐 速度 太慢 ， 让 等 不到 两个 小时 ！,0.17029533275232012,0
一般般，都没吃，全扔掉啦！,13,1,"['一般般', '，', '没', '吃', '，', '全', '扔掉', '啦', '！']",一般般 ， 没 吃 ， 全 扔掉 啦 ！,0.06318449822399919,0
为什么不是百度外卖配送？,12,1,"['为什么', '不是', '百度', '外卖', '配送', '？']",为什么 不是 百度 外卖 配送 ？,0.4871515979499189,0
汤汁洒的都没食欲了。,10,1,"['汤汁', '洒', '没', '食欲', '。']",汤汁 洒 没 食欲 。,0.11756139941257004,0
"我就在悠唐星巴克上班，今天只是小伙伴们订餐。你说给的菜量那么少收费还那么贵你让我怎么找小伙伴们要饭钱？非常准时但是星巴克那么大的标志都没看见,说不太过去呀",77,1,"['悠唐', '星巴克', '上班', '，', '今天', '只是', '小伙伴', '们', '订餐', '。', '你', '说', '给', '菜量', '那么', '少', '收费', '还', '那么', '贵', '你', '让', '怎么', '找', '小伙伴', '们', '要', '饭钱', '？', '非常', '准时', '但是', '星巴克', '那么', '大', '标志', '没', '看见', ',', '说', '太', '过去', '呀']","悠唐 星巴克 上班 ， 今天 只是 小伙伴 们 订餐 。 你 说 给 菜量 那么 少 收费 还 那么 贵 你 让 怎么 找 小伙伴 们 要 饭钱 ？ 非常 准时 但是 星巴克 那么 大 标志 没 看见 , 说 太 过去 呀",0.0085105900324709,0
送到的时候快凉了，米饭挺好，肉也可以，就是有点咸了,25,1,"['送到', '时候', '快凉', '，', '米饭', '挺', '好', '，', '肉', '可以', '，', '就是', '有点咸']",送到 时候 快凉 ， 米饭 挺 好 ， 肉 可以 ， 就是 有点咸,0.5543954267515996,1
等了2个小时没送来，上班了才送来，退款很慢,21,1,"['等', '2', '个', '小时', '没', '送来', '，', '上班', '才', '送来', '，', '退款', '慢']",等 2 个 小时 没 送来 ， 上班 才 送来 ， 退款 慢,0.003102456764962569,0
"大份才半盒,我也是服了",11,1,"['大份', '才', '半盒', ',', '服']","大份 才 半盒 , 服",0.17584393191557568,0
之前一直在店里吃，第一次定的外卖，鸡肉真是少的可怜，额外买的油菜就三颗叶子，太失望了,42,1,"['之前', '一直', '店里', '吃', '，', '第一次', '定', '外卖', '，', '鸡肉', '真是', '少', '可怜', '，', '额外', '买', '油菜', '三颗', '叶子', '，', '太', '失望']",之前 一直 店里 吃 ， 第一次 定 外卖 ， 鸡肉 真是 少 可怜 ， 额外 买 油菜 三颗 叶子 ， 太 失望,0.06907444575662725,0
强烈投诉！！！！！！！鸡肉都是碎头！！都是！！！！！！！！和第一次定完全不一样！点大份送来的却是一盘散沙！！明显比第一次给的少太多！！！就连米饭都不满，店家你至于吗？！？更可气青笋不到10片还都切的跟芹菜似的～回头客就是被坑！慎重吧！！！！！我是不会再点啦！！！！！坑人啊！！！！！！！,143,1,"['强烈', '投诉', '！', '！', '！', '！', '！', '！', '！', '鸡肉', '碎头', '！', '！', '！', '！', '！', '！', '！', '！', '！', '！', '第一次', '定', '完全', '一样', '！', '点大份', '送来', '却是', '一盘散沙', '！', '！', '明显', '比', '第一次', '给', '少太多', '！', '！', '！', '连', '米饭', '不满', '，', '店家', '你', '至于', '吗', '？', '！', '？', '更', '可气', '青笋', '不到', '10', '片', '还', '切', '跟', '芹菜', '似的', '～', '回头客', '就是', '被', '坑', '！', '慎重', '吧', '！', '！', '！', '！', '！', '不会', '再点', '啦', '！', '！', '！', '！', '！', '坑人', '啊', '！', '！', '！', '！', '！', '！', '！']",强烈 投诉 ！ ！ ！ ！ ！ ！ ！ 鸡肉 碎头 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ 第一次 定 完全 一样 ！ 点大份 送来 却是 一盘散沙 ！ ！ 明显 比 第一次 给 少太多 ！ ！ ！ 连 米饭 不满 ， 店家 你 至于 吗 ？ ！ ？ 更 可气 青笋 不到 10 片 还 切 跟 芹菜 似的 ～ 回头客 就是 被 坑 ！ 慎重 吧 ！ ！ ！ ！ ！ 不会 再点 啦 ！ ！ ！ ！ ！ 坑人 啊 ！ ！ ！ ！ ！ ！ ！,2.5780118040330535e-09,0
太慢了，味道还不错，,10,1,"['太慢', '，', '味道', '还', '不错', '，']",太慢 ， 味道 还 不错 ，,0.5439246727327727,1
"味道只能说还行,味精太多,没啥配菜",17,1,"['味道', '只能', '说', '还行', ',', '味精', '太', '多', ',', '没', '啥', '配菜']","味道 只能 说 还行 , 味精 太 多 , 没 啥 配菜",0.02424340186101337,0
微辣的黄焖鸡是特辣，五香的排骨是微辣，难道是我点的不够清楚？,30,1,"['微辣', '黄焖', '鸡', '特辣', '，', '五香', '排骨', '微辣', '，', '难道', '我点', '不够', '清楚', '？']",微辣 黄焖 鸡 特辣 ， 五香 排骨 微辣 ， 难道 我点 不够 清楚 ？,0.4017556404655078,0
什么配菜都没了还没送饮料,12,1,"['什么', '配菜', '没', '还', '没', '送', '饮料']",什么 配菜 没 还 没 送 饮料,0.10696722607705766,0
我必须吐槽一下送餐员，我家人刚刚出去楼下商店买东西，因为很快就会回来，所以门关了，但是没有锁，那你就能自己进我家了？还好我闻声赶紧从卧室里出来，不然不知道会发生什么！！怎么可以私自开别人家的门并且四处张望？不是没给你手机号吧！我家门明明是关着的！你竟然自己搬动门把手，这是什么送餐员,141,1,"['必须', '吐槽', '一下', '送', '餐员', '，', '我家', '刚刚', '出去', '楼下', '商店', '买', '东西', '，', '因为', '很快', '会', '回来', '，', '所以', '门关', '，', '但是', '没有', '锁', '，', '那', '你', '能', '自己', '进', '我家', '？', '还好', '闻声', '赶紧', '从', '卧室', '里', '出来', '，', '不然', '知道', '会', '发生', '什么', '！', '！', '怎么', '可以', '私自', '开', '别人', '家', '门', '并且', '四处张望', '？', '不是', '没', '给', '你', '手机号', '吧', '！', '家门', '明明', '关着', '！', '你', '竟然', '自己', '搬动', '门把手', '，', '这是', '什么', '送', '餐员']",必须 吐槽 一下 送 餐员 ， 我家 刚刚 出去 楼下 商店 买 东西 ， 因为 很快 会 回来 ， 所以 门关 ， 但是 没有 锁 ， 那 你 能 自己 进 我家 ？ 还好 闻声 赶紧 从 卧室 里 出来 ， 不然 知道 会 发生 什么 ！ ！ 怎么 可以 私自 开 别人 家 门 并且 四处张望 ？ 不是 没 给 你 手机号 吧 ！ 家门 明明 关着 ！ 你 竟然 自己 搬动 门把手 ， 这是 什么 送 餐员,1.4710072709811506e-05,0
10:30下的单，12:53送达！两个多小时！！电话还始终拨打不通。强烈投诉！送餐员催我下去拿餐倒是催得很积极，还问我要不要，不要他收回，说还有好多人的都没做出来呢。。这是午饭吗？！。很差的体验，咱也不会点了。,105,1,"['10', ':', '30', '下', '单', '，', '12', ':', '53', '送达', '！', '两个', '多', '小时', '！', '！', '电话', '还', '始终', '拨打', '不通', '。', '强烈', '投诉', '！', '送', '餐员', '催', '下去', '拿餐', '倒', '催得', '积极', '，', '还', '问', '要', '不要', '，', '不要', '他', '收回', '，', '说', '还有', '好多', '没', '做', '出来', '呢', '。', '。', '这是', '午饭', '吗', '？', '！', '。', '很差', '体验', '，', '咱', '不会', '点', '。']",10 : 30 下 单 ， 12 : 53 送达 ！ 两个 多 小时 ！ ！ 电话 还 始终 拨打 不通 。 强烈 投诉 ！ 送 餐员 催 下去 拿餐 倒 催得 积极 ， 还 问 要 不要 ， 不要 他 收回 ， 说 还有 好多 没 做 出来 呢 。 。 这是 午饭 吗 ？ ！ 。 很差 体验 ， 咱 不会 点 。,1.1403179345226278e-07,0
"没别的味道,都是酱油味",11,1,"['没', '别的', '味道', ',', '酱油', '味']","没 别的 味道 , 酱油 味",0.22783118660416568,0
知道慢，说早点点吧，快2个小时才送到，怎么那么难做呢,26,1,"['知道', '慢', '，', '说', '早点', '点', '吧', '，', '快', '2', '个', '小时', '才', '送到', '，', '怎么', '那么', '难', '做', '呢']",知道 慢 ， 说 早点 点 吧 ， 快 2 个 小时 才 送到 ， 怎么 那么 难 做 呢,0.0706136695086933,0
再也不会点了，送了2个小时，有这时间点别家的都吃完半天了。不要点啊不要点！！除非中午点了当晚饭！！,49,1,"['再也不会', '点', '，', '送', '2', '个', '小时', '，', '时间', '点', '别家', '吃', '完', '半天', '。', '不要', '点', '啊', '不要', '点', '！', '！', '除非', '中午', '点', '当', '晚饭', '！', '！']",再也不会 点 ， 送 2 个 小时 ， 时间 点 别家 吃 完 半天 。 不要 点 啊 不要 点 ！ ！ 除非 中午 点 当 晚饭 ！ ！,0.007476579425887975,0
外卖漏了加多宝，等了将近3个小时才补送过来，当时已经很晚了，就要求拿回去退掉。结果第二天发现订单已经结束了，也没有退钱。,60,1,"['外卖', '漏', '加多宝', '，', '等', '将近', '3', '个', '小时', '才', '补', '送过来', '，', '当时', '已经', '很晚', '，', '要求', '拿回去', '退掉', '。', '结果', '第二天', '发现', '订单', '已经', '结束', '，', '没有', '退钱', '。']",外卖 漏 加多宝 ， 等 将近 3 个 小时 才 补 送过来 ， 当时 已经 很晚 ， 要求 拿回去 退掉 。 结果 第二天 发现 订单 已经 结束 ， 没有 退钱 。,0.00019258141485245517,0
十点多预定，还是没有准时送到,14,1,"['十点', '多', '预定', '，', '还是', '没有', '准时', '送到']",十点 多 预定 ， 还是 没有 准时 送到,0.051207032327536095,0
包装比这个好的别家的都没收费，就这种包装竟然还要收餐盒费。。。微辣的味道刚刚好，就是鸡肉没入味儿。,49,1,"['包装', '比', '这个', '好', '别家', '没', '收费', '，', '这种', '包装', '竟然', '还要', '收', '餐盒', '费', '。', '。', '。', '微辣', '味道', '刚刚', '好', '，', '就是', '鸡肉', '没入', '味儿', '。']",包装 比 这个 好 别家 没 收费 ， 这种 包装 竟然 还要 收 餐盒 费 。 。 。 微辣 味道 刚刚 好 ， 就是 鸡肉 没入 味儿 。,0.07440167948410348,0
"太特么恶心了,服务不到位",12,1,"['太特', '么', '恶心', ',', '服务', '到位']","太特 么 恶心 , 服务 到位",0.20901263937458903,0
严重超时，无法联系！全是凉的！,15,1,"['严重', '超时', '，', '无法', '联系', '！', '全是', '凉', '！']",严重 超时 ， 无法 联系 ！ 全是 凉 ！,0.07731507311088248,0
"关东煮和沙拉,跟主食不是一起送的,。。。送来的时候已经吃饱了,呵呵了我就,而且关东煮泡的已经没法吃了,送餐员没有一点歉意,。。",63,1,"['关东煮', '沙拉', ',', '跟', '主食', '不是', '一起', '送', ',', '。', '。', '。', '送来', '时候', '已经', '吃饱', ',', '呵呵', ',', '而且', '关东煮', '泡', '已经', '没法', '吃', ',', '送', '餐员', '没有', '一点', '歉意', ',', '。', '。']","关东煮 沙拉 , 跟 主食 不是 一起 送 , 。 。 。 送来 时候 已经 吃饱 , 呵呵 , 而且 关东煮 泡 已经 没法 吃 , 送 餐员 没有 一点 歉意 , 。 。",0.000700392651710291,0
回家才知道，给家人订的饭，居然送错了！订了两个饭，送的是一份饭和一个沙拉，都不是订单上的，这还真是头一次？以后真得好好核对,61,1,"['回家', '才', '知道', '，', '给', '家人', '订', '饭', '，', '居然', '送错', '！', '订', '两个', '饭', '，', '送', '一份', '饭', '一个', '沙拉', '，', '不是', '订单', '上', '，', '还', '真是', '头', '一次', '？', '以后', '真', '得', '好好', '核对']",回家 才 知道 ， 给 家人 订 饭 ， 居然 送错 ！ 订 两个 饭 ， 送 一份 饭 一个 沙拉 ， 不是 订单 上 ， 还 真是 头 一次 ？ 以后 真 得 好好 核对,0.0019894754445185514,0
"送餐速度不是一般的慢,快两个小时才送来,宫保鸡丁饭米饭上面竟然还有咖喱",35,1,"['送餐', '速度', '不是', '一般', '慢', ',', '快', '两个', '小时', '才', '送来', ',', '宫保鸡', '丁饭', '米饭', '上面', '竟然', '还有', '咖喱']","送餐 速度 不是 一般 慢 , 快 两个 小时 才 送来 , 宫保鸡 丁饭 米饭 上面 竟然 还有 咖喱",0.35248127857457634,0
送餐太慢，晚了半个多小时,12,1,"['送餐', '太慢', '，', '晚', '半个', '多', '小时']",送餐 太慢 ， 晚 半个 多 小时,0.05733315547437434,0
差得不行。让我等了两个小时才送到，距离就一站地，送到了餐已经凉透了。过了一个小时给客服打电话后，店里才给我来电话，说送餐人员不够，不够你特么送什么外卖呀？,77,1,"['差得', '不行', '。', '让', '等', '两个', '小时', '才', '送到', '，', '距离', '一站', '地', '，', '送到', '餐', '已经', '凉透', '。', '过', '一个', '小时', '给', '客服', '打电话', '后', '，', '店里', '才', '给', '来', '电话', '，', '说', '送餐', '人员', '不够', '，', '不够', '你', '特', '么', '送', '什么', '外卖', '呀', '？']",差得 不行 。 让 等 两个 小时 才 送到 ， 距离 一站 地 ， 送到 餐 已经 凉透 。 过 一个 小时 给 客服 打电话 后 ， 店里 才 给 来 电话 ， 说 送餐 人员 不够 ， 不够 你 特 么 送 什么 外卖 呀 ？,1.3833083703729265e-05,0
晚了半个小时，饭都凉了,11,1,"['晚', '半个', '小时', '，', '饭', '凉']",晚 半个 小时 ， 饭 凉,0.10578070713568233,0
"送餐员差评,投诉,超次",11,1,"['送', '餐员', '差评', ',', '投诉', ',', '超次']","送 餐员 差评 , 投诉 , 超次",0.004164815995034821,0
"送餐不准时,说是12点18送到结果我多等了半个小时还是大了两遍催单电话的结果打电话去投诉说给我回电话就没信了送的餐除了饭还有点余温剩下的都凉了皮皮的没法吃",77,1,"['送餐', '不准', '时', ',', '说', '12', '点', '18', '送到', '结果', '多', '等', '半个', '小时', '还是', '大', '两遍', '催单', '电话', '结果', '打电话', '去', '投诉', '说', '给', '回', '电话', '没信', '送', '餐', '除了', '饭', '还', '有点', '余温', '剩下', '凉', '皮皮', '没法', '吃']","送餐 不准 时 , 说 12 点 18 送到 结果 多 等 半个 小时 还是 大 两遍 催单 电话 结果 打电话 去 投诉 说 给 回 电话 没信 送 餐 除了 饭 还 有点 余温 剩下 凉 皮皮 没法 吃",3.058833676350403e-07,0
非常的慢，没有按时到达，并且售后很差,18,1,"['非常', '慢', '，', '没有', '按时', '到达', '，', '并且', '售后', '很差']",非常 慢 ， 没有 按时 到达 ， 并且 售后 很差,0.003666653700414968,0
感觉一般般，不是,8,1,"['感觉', '一般般', '，', '不是']",感觉 一般般 ， 不是,0.36874125670488134,0
1点多才送，饭真没以前好吃了,14,1,"['1', '点多', '才', '送', '，', '饭真', '没', '以前', '好吃']",1 点多 才 送 ， 饭真 没 以前 好吃,0.07817114143764381,0
"太太太太。不说了。,饭来了。没筷子。,又等筷子20分钟。",28,1,"['太太', '太太', '。', '说', '。', ',', '饭来', '。', '没', '筷子', '。', ',', '又', '等', '筷子', '20', '分钟', '。']","太太 太太 。 说 。 , 饭来 。 没 筷子 。 , 又 等 筷子 20 分钟 。",0.004923880777397582,0
配送时间晚了20分钟，咖喱饭不好吃。,18,1,"['配送', '时间', '晚', '20', '分钟', '，', '咖喱饭', '好吃', '。']",配送 时间 晚 20 分钟 ， 咖喱饭 好吃 。,0.06796423310377186,0
送的比较晚，发票也没给我。,13,1,"['送', '比较', '晚', '，', '发票', '没', '给', '。']",送 比较 晚 ， 发票 没 给 。,0.09490177603532368,0
东西呢？没收到怎么就完成了,13,1,"['东西', '呢', '？', '没收', '到', '怎么', '完成']",东西 呢 ？ 没收 到 怎么 完成,0.07844795747742894,0
10:40下的訂單，12:06才送到，配送速度超級慢。,27,1,"['10', ':', '40', '下', '訂單', '，', '12', ':', '06', '才', '送到', '，', '配送', '速度', '超級', '慢', '。']",10 : 40 下 訂單 ， 12 : 06 才 送到 ， 配送 速度 超級 慢 。,0.0757481157437897,0
鸡饭一点汤汁都没有，米饭白，鸡肉没味，孩子怎么吃，操作员不专业，没有责任心，别的会怎样，我很生气！,49,1,"['鸡饭', '一点', '汤汁', '没有', '，', '米饭', '白', '，', '鸡肉', '没', '味', '，', '孩子', '怎么', '吃', '，', '操作员', '专业', '，', '没有', '责任心', '，', '别的', '会', '怎样', '，', '生气', '！']",鸡饭 一点 汤汁 没有 ， 米饭 白 ， 鸡肉 没 味 ， 孩子 怎么 吃 ， 操作员 专业 ， 没有 责任心 ， 别的 会 怎样 ， 生气 ！,0.36803039617071787,0
比配送时间晚半个小时,10,1,"['比', '配送', '时间', '晚', '半个', '小时']",比 配送 时间 晚 半个 小时,0.15550484710295087,0
"送餐时间过久,饭都凉了",11,1,"['送餐', '时间', '过久', ',', '饭', '凉']","送餐 时间 过久 , 饭 凉",0.3485940161654886,0
一个多小时才送来，而且菜少的可怜，连平时的一半量都没有，不知道在干什么，好无语,39,1,"['一个多', '小时', '才', '送来', '，', '而且', '菜少', '可怜', '，', '连', '平时', '一半', '量', '没有', '，', '知道', '干什么', '，', '好无语']",一个多 小时 才 送来 ， 而且 菜少 可怜 ， 连 平时 一半 量 没有 ， 知道 干什么 ， 好无语,0.05297781003711899,0
"点了海带丝没货,双拼饭超级难吃",15,1,"['点', '海带丝', '没货', ',', '双拼', '饭', '超级', '难吃']","点 海带丝 没货 , 双拼 饭 超级 难吃",0.4663132239037696,0
"再也不会吃了,饭少菜更少,宫保鸡丁的花生有些还有土腥味",27,1,"['再也不会', '吃', ',', '饭少菜', '更少', ',', '宫保鸡', '丁', '花生', '有些', '还有', '土腥味']","再也不会 吃 , 饭少菜 更少 , 宫保鸡 丁 花生 有些 还有 土腥味",0.44242520204361935,0
中午12点下单，中午2点给打电话说抱歉了！马上就给您配送！我说那好吧，又过了一个小时、给打电话说正在制作中！我说我不要了！退餐吧！等不起了，在等我要饿死了！结果不给退款，愣等把晚饭送来了；还他妈的是凉的,101,1,"['中午', '12', '点', '下单', '，', '中午', '2', '点', '给', '打电话', '说', '抱歉', '！', '马上', '给', '您', '配送', '！', '说', '那', '好', '吧', '，', '又', '过', '一个', '小时', '、', '给', '打电话', '说', '正在', '制作', '中', '！', '说', '不要', '！', '退餐', '吧', '！', '等', '不起', '，', '等', '要', '饿死', '！', '结果', '给', '退款', '，', '愣', '等', '把', '晚饭', '送来', '；', '还', '他妈的', '凉']",中午 12 点 下单 ， 中午 2 点 给 打电话 说 抱歉 ！ 马上 给 您 配送 ！ 说 那 好 吧 ， 又 过 一个 小时 、 给 打电话 说 正在 制作 中 ！ 说 不要 ！ 退餐 吧 ！ 等 不起 ， 等 要 饿死 ！ 结果 给 退款 ， 愣 等 把 晚饭 送来 ； 还 他妈的 凉,8.059695277840007e-08,0
"差评，花了钱根本就没收到饭，也没人给我打电话,就告诉我订单已完成，",33,1,"['差评', '，', '花', '钱', '根本', '没收', '到', '饭', '，', '没人', '给', '打电话', ',', '告诉', '订单', '已', '完成', '，']","差评 ， 花 钱 根本 没收 到 饭 ， 没人 给 打电话 , 告诉 订单 已 完成 ，",3.845296920335084e-05,0
我等了一个小时才送到。我是12:21打的电话咨询什么时候能送到为什么物流记录是12:09送达？这么作弊？,52,1,"['等', '一个', '小时', '才', '送到', '。', '12', ':', '21', '打', '电话', '咨询', '什么', '时候', '能', '送到', '为什么', '物流', '记录', '12', ':', '09', '送达', '？', '这么', '作弊', '？']",等 一个 小时 才 送到 。 12 : 21 打 电话 咨询 什么 时候 能 送到 为什么 物流 记录 12 : 09 送达 ？ 这么 作弊 ？,0.01013211422365179,0
没有发票，都备注了还是忘,12,1,"['没有', '发票', '，', '备注', '还是', '忘']",没有 发票 ， 备注 还是 忘,0.6714935953450916,1
味道一般，送餐时间太长了。,13,1,"['味道', '一般', '，', '送餐', '时间', '太长', '。']",味道 一般 ， 送餐 时间 太长 。,0.3122766803185615,0
12点不到下的订单，都快两点了才送到，饿死了。。。,25,1,"['12', '点', '不到', '下', '订单', '，', '快', '两点', '才', '送到', '，', '饿死', '。', '。', '。']",12 点 不到 下 订单 ， 快 两点 才 送到 ， 饿死 。 。 。,0.009890251200236677,0
等了一小时结果送错了，因为要求重新送一份所以又等了十多分钟，而且真的不好吃！,38,1,"['等', '一', '小时', '结果', '送错', '，', '因为', '要求', '重新', '送', '一份', '所以', '又', '等', '十多分钟', '，', '而且', '真的', '好吃', '！']",等 一 小时 结果 送错 ， 因为 要求 重新 送 一份 所以 又 等 十多分钟 ， 而且 真的 好吃 ！,0.5182301289414464,1
太一般了，送的还特别慢，催了半天,16,1,"['太', '一般', '，', '送', '还', '特别', '慢', '，', '催', '半天']",太 一般 ， 送 还 特别 慢 ， 催 半天,0.039938741808294376,0
"味道一般了,可能吃腻了",11,1,"['味道', '一般', ',', '可能', '吃腻']","味道 一般 , 可能 吃腻",0.08596514686982903,0
送的特别慢，还不是百度外卖配送的，打电话过去问怎么看不到配送员电话，人竟然说是在排队过安检，过来了才发现原来不是百度配送的，既然不是百度配送的难道不会直接说声嘛！,81,1,"['送', '特别', '慢', '，', '还', '不是', '百度', '外卖', '配送', '，', '打电话', '过去', '问', '怎么', '看不到', '配送', '员', '电话', '，', '竟然', '说', '排队', '过', '安检', '，', '过来', '才', '发现', '原来', '不是', '百度', '配送', '，', '既然', '不是', '百度', '配送', '难道', '不会', '直接', '说声', '嘛', '！']",送 特别 慢 ， 还 不是 百度 外卖 配送 ， 打电话 过去 问 怎么 看不到 配送 员 电话 ， 竟然 说 排队 过 安检 ， 过来 才 发现 原来 不是 百度 配送 ， 既然 不是 百度 配送 难道 不会 直接 说声 嘛 ！,3.574641710413218e-07,0
不是一般的差,6,1,"['不是', '一般', '差']",不是 一般 差,0.07936974595386947,0
都挺好的^ω^再优惠点。,12,1,"['挺', '好', '^', 'ω', '^', '再', '优惠', '点', '。']",挺 好 ^ ω ^ 再 优惠 点 。,0.1554451739242838,0
"太慢了,百荣到南站用了一个小时,而且送餐的说,你们这里给三百的钱都没人送！而且巨难吃！",43,1,"['太慢', ',', '百荣', '到', '南站', '用', '一个', '小时', ',', '而且', '送餐', '说', ',', '你们', '这里', '给', '三百', '钱', '没人', '送', '！', '而且', '巨', '难吃', '！']","太慢 , 百荣 到 南站 用 一个 小时 , 而且 送餐 说 , 你们 这里 给 三百 钱 没人 送 ！ 而且 巨 难吃 ！",0.002898502536693992,0
等了两小时，送到后，关东煮汤都撒没了,18,1,"['等', '两', '小时', '，', '送到', '后', '，', '关东煮', '汤', '撒', '没']",等 两 小时 ， 送到 后 ， 关东煮 汤 撒 没,0.15414893553045927,0
"等了一个半钟头,垃圾",10,1,"['等', '一个半', '钟头', ',', '垃圾']","等 一个半 钟头 , 垃圾",0.037812883435834,0
订单不显示进展，一单追了两个小时。店里大姐态度极差,25,1,"['订单', '显示', '进展', '，', '一单', '追', '两个', '小时', '。', '店里', '大姐', '态度', '极差']",订单 显示 进展 ， 一单 追 两个 小时 。 店里 大姐 态度 极差,0.00045808369489019896,0
"太慢了,那么近要一个小时才送来",15,1,"['太慢', ',', '那么', '近要', '一个', '小时', '才', '送来']","太慢 , 那么 近要 一个 小时 才 送来",0.12661777668557594,0
"12点40多分才收到,可能还说早了,要的鸡排饭,鸡肉又老又腥....再也不点这家了.",42,1,"['12', '点', '40', '多分', '才', '收到', ',', '可能', '还', '说', '早', ',', '要', '鸡', '排饭', ',', '鸡肉', '又', '老', '又', '腥', '....', '再也', '点', '这家', '.']","12 点 40 多分 才 收到 , 可能 还 说 早 , 要 鸡 排饭 , 鸡肉 又 老 又 腥 .... 再也 点 这家 .",0.03967150868520419,0
从点餐到送餐用了两个小时，给一星都多余。这还叫送餐么？？,28,1,"['从点', '餐到', '送', '餐用', '两个', '小时', '，', '给', '一星', '多余', '。', '还', '叫', '送餐', '么', '？', '？']",从点 餐到 送 餐用 两个 小时 ， 给 一星 多余 。 还 叫 送餐 么 ？ ？,0.1897471443454486,0
"饭一般,但是配送很快",10,1,"['饭', '一般', ',', '但是', '配送', '很快']","饭 一般 , 但是 配送 很快",0.7897853577371537,1
"晚了一小时,要求赔偿,给我回电",15,1,"['晚', '一', '小时', ',', '要求', '赔偿', ',', '给', '回电']","晚 一 小时 , 要求 赔偿 , 给 回电",0.01924974821975156,0
这次的双拼饭太差了，尤其是里面的肥牛，没有洋葱，量也好少,28,1,"['这次', '双拼', '饭太差', '，', '尤其', '里面', '肥牛', '，', '没有', '洋葱', '，', '量', '也好', '少']",这次 双拼 饭太差 ， 尤其 里面 肥牛 ， 没有 洋葱 ， 量 也好 少,0.07767722723575732,0
