review,tokens_join,sentiment_score,sentiment_label
"我把该酒店的一些设施用相机照了下来,作为附件不知怎么发给你。（我现在不记得是住317还是319，起先住的房间没有宽带，在我的要求下才换的）我住进该酒店以后就发现我进错了,这跟那些农民的家庭旅馆没多大差别,一个电视机是那种吊在墙上的，想看电视在床上得长期扬着个头；房间很小，一个小得不能再小的有些象小孩的写字桌，与床的间隔估计顶多只有20cm，只能坐在床上才能在这写字桌上工作，有些地方墙壁已经开始掉漆了，有点象那种年久失修的样子，住进这样的酒店，有一种英雄落难的悲凉；卫生间的味道很重；如果需要，我可以把那个我入住的旅馆（我只能称之为旅馆）的照片发给你们，让你们自己去评说。刘够生2008-4-12","把 该 酒店 一些 设施 用 相机 照 下来 , 作为 附件 不知 怎么 发给你 。 （ 现在 记得 住 317 还是 319 ， 起先 住 房间 没有 宽带 ， 要求 下 才 换 ） 我住 进该 酒店 以后 发现 进错 , 跟 那些 农民 家庭旅馆 没多大 差别 , 一个 电视机 那种 吊 墙上 ， 想 看电视 床上 得 长期 扬着 个头 ； 房间 很小 ， 一个 小得 不能 再 小 有些 象 小孩 写字 桌 ， 与 床 间隔 估计 顶多 只有 20cm ， 只能 坐在 床上 才能 写字 桌上 工作 ， 有些 地方 墙壁 已经 开始 掉 漆 ， 有点 象 那种 年久失修 样子 ， 住进 这样 酒店 ， 一种 英雄 落难 悲凉 ； 卫生间 味道 重 ； 如果 需要 ， 可以 把 那个 入住 旅馆 （ 只能 称之为 旅馆 ） 照片 发给 你们 ， 让 你们 自己 去 评说 。 刘够 生 2008 - 4 - 12",1.7601697877012157e-11,0
速度很快，看着不错，用了再来评论,速度 很快 ， 看着 不错 ， 用 再 来 评论,0.9812565025404898,1
1没有数据线，无法下载MP3，存储卡无用。2发送信息太麻烦。,1 没有 数据线 ， 无法 下载 MP3 ， 存储卡 无用 。 2 发送信息 太 麻烦 。,0.0007315289390539,0
酒店自动把房间升级成套房，不错，赞一下！但服务人员未免太自说自话，送水果也不能未经同意就自己开门进来啊！寒......希望加强培训！宾馆反馈 2008年8月4日 ： 非常感谢您的宝贵意见，我们将会在以后工作中加强此方面的相关培训。欢迎您的再次入住！,酒店 自动 把 房间 升级成 套房 ， 不错 ， 赞 一下 ！ 但 服务 人员 未免太 自说自话 ， 送 水果 不能 未经 同意 自己 开门 进来 啊 ！ 寒 ...... 希望 加强 培训 ！ 宾馆 反馈 2008 年 8 月 4 日 ： 非常 感谢您 宝贵意见 ， 我们 将会 以后 工作 中 加强 此 方面 相关 培训 。 欢迎您 再次 入住 ！,6.164428037458425e-05,0
酒店是挂星四星，但也就二星水平，早餐花样太少。如果是四星就按四星去做，如果说房价低就不要挂四星，以后考虑换其它酒店。另外宽带还得收20块。,酒店 挂星 四星 ， 但 二星 水平 ， 早餐 花样 太 少 。 如果 四星 按 四星 去 做 ， 如果说 房价 低 不要 挂 四星 ， 以后 考虑 换 其它 酒店 。 另外 宽带 还 得 收 20 块 。,1.4329446794691949e-06,0
我不想评论手机。但我要吐槽服务，说好的次日送货，没按时间送货就算了，没有主动表示歉意也算了，投诉之后各种换客服人员一遍一遍重复投诉内容，最后给我升级专线服务也是忽悠的，说赔偿1000京豆也是忽悠的！京东再见！这样的购物体验不想再有第二次！,不想 评论 手机 。 但 要 吐 槽 服务 ， 说好 次日 送货 ， 没 按 时间 送货 就算 ， 没有 主动 表示歉意 算了 ， 投诉 之后 各种 换 客服 人员 一遍 一遍 重复 投诉 内容 ， 最后 给 升级 专线 服务 忽悠 ， 说 赔偿 1000 京豆 忽悠 ！ 京东 再见 ！ 这样 购物 体验 不想 再有 第二次 ！,1.6504986488641293e-08,0
"房间别致,有特色。环境一流。因为是木屋隔音很差。补充点评 2008年2月29日 ： 最好选2楼(木屋隔音太差).我住在2楼,稍微动动.一楼就打电话说我们声音太吵了.","房间 别致 , 特色 。 环境 一流 。 因为 木屋 隔音 很差 。 补充 点评 2008 年 2 月 29 日 ： 最好 选 2 楼 ( 木屋 隔音 太 差 ) . 住 2 楼 , 稍微 动动 . 一楼 打电话 说 我们 声音 太吵 .",0.0001929404385719,0
很好用，用了过后觉得头发顶部没有那么塌了，有蓬松的效果，不错不错。,好 用 ， 用 过后 觉得 头发 顶部 没有 那么 塌 ， 蓬松 效果 ， 不错 不错 。,0.9604919775332036,1
蒙牛。姐永远不卖了。坑爹伤不起。次奥。话说人家名字好吧。 好个性的名字草泥马奇葩，蒙牛姐永远不喝啦,蒙牛 。 姐 永远 不卖 。 坑爹 伤不起 。 次奥 。 话 说 人家 名字 好 吧 。 好 个性 名字 草泥马 奇葩 ， 蒙牛 姐 永远 喝 啦,0.6793006067386386,1
味道很香还没打开包装拿在手上就已经闻到香味了，昨晚下的单十一点就收到了，给快递帅哥一个赞，,味道 很香 还 没 打开 包装 拿在手上 已经 闻到 香味 ， 昨晚 下 单 十一点 收到 ， 给 快递 帅哥 一个 赞 ，,0.939337909142673,1
火龙果一波三折！先是缺件第一盒上午给我送过来我后来一看订单不对啊拍了两件只给我送了一件找快递员他说回去查查，最后到了晚上才给我送来另一盒,火龙果 一波三折 ！ 先是 缺件 第一 盒 上午 给 送过来 后来 一看 订单 对 啊 拍 两件 只 给 送 一件 找 快递 员 他 说 回去 查查 ， 最后 到 晚上 才 给 送来 另 一盒,0.0018073968854948,0
个头儿不错，还没有吃呢，包装也很好?,个头儿 不错 ， 还 没有 吃 呢 ， 包装 好 ?,0.8969267642976976,1
还没吃，但是看起来很甜的样子！很新鲜！,还 没 吃 ， 但是 看起来 很甜 样子 ！ 新鲜 ！,0.8895136188913654,1
副楼的房间很差简直是学生公寓，下水道阻塞，已经维修后还是没有得到改善。建议广大驴友不要预定该酒店的副楼。,副 楼 房间 很差 简直 学生公寓 ， 下水道 阻塞 ， 已经 维修 后 还是 没有 得到 改善 。 建议 广大 驴友 不要 预定 该 酒店 副 楼 。,7.340015007717415e-05,0
说实话挺失望的，不知道这幺小，还没有一个女生的拳头大，不会回购了,说实话 挺 失望 ， 知道 幺 小 ， 还 没有 一个 女生 拳头 大 ， 不会 回购,0.0480079526161436,0
买的好多搞笑的书都是很牵强的搞笑，在《清空万里》以后再也没有看到真正搞笑的小说了，这本小说让我眼睛一亮。。。女主的乐观与宽容让偶的心都跟着她上上下下，希望她能平安的报酬拐到她的美男老公，总是在情意绵绵的桥段中突然来个大拐弯，让人忍不住爆笑蛮好看的，最近看多了悲文，看这个调剂一下还不错，偶会看第二遍的。。。,买 好多 搞笑 书 牵强 搞笑 ， 《 清空 万里 》 以后 再也 没有 看到 真正 搞笑 小说 ， 这本 小说 让 眼睛 一 亮 。 。 。 女主 乐观 与 宽容 让 偶 心 跟着 她 上上下下 ， 希望 她 能 平安 报酬 拐到 她 美 男 老公 ， 总是 情意绵绵 桥段 中 突然 来个 大 拐弯 ， 让 忍不住 爆笑 蛮 好看 ， 最近 看多 悲文 ， 看 这个 调剂 一下 还 不错 ， 偶会 看 第二遍 。 。 。,0.9999999999996738,1
这个平板我用了一个月再来评价的。非常好！音质不错！就是偶尔卡一下，可能是装了太多东西！总体还不错吧。,这个 平板 我用 一个月 再 来 评价 。 非常 好 ！ 音质 不错 ！ 就是 偶尔 卡 一下 ， 可能 装 太 多 东西 ！ 总体 还 不错 吧 。,0.9705569415873554,1
"酒店大门正对一个十字路口,还算比较好找.大厅中规中矩,大床房内部装修和服务都感觉一般.晚上会有电话骚扰,如果要赶虹桥机场的航班,此酒店还算不错的.","酒店 大门 正对 一个 十字路口 , 还 算 比较 好找 . 大厅 中规中矩 , 大床 房 内部 装修 服务 感觉 一般 . 晚上 会 电话 骚扰 , 如果 要 赶 虹桥机场 航班 , 此 酒店 还 算 不错 .",0.5828055102736621,1
给女友买的，确实不错……满减加上券一瓶不到三分之一价格，还有赠品呢,给 女友 买 ， 确实 不错 … … 满减 加上 券 一瓶 不到 三分之一 价格 ， 还有 赠品 呢,0.0312706019460983,0
"声音质量不好,用了两天屏幕显示灯就不亮了,还要到厂家检测,耽误用不说,花了钱闹得挺烦心,我建议不要买这款","声音 质量 不好 , 用 两天 屏幕显示 灯 不亮 , 还要 到 厂家 检测 , 耽误 用 说 , 花 钱 闹 得 挺 烦心 , 建议 不要 买 这款",0.0003108564839272,0
京东配送超快啊?平板很不错，就是怎么耳机线有折痕？看图片,京东 配送 超快 啊 ? 平板 不错 ， 就是 怎么 耳机线 折痕 ？ 看 图片,0.9629659811510832,1
"每次去杭州入住，有个很重要的原因就是因为四楼餐厅的菜比较好吃，很喜欢。不过，这次有些不快，入住当晚在餐厅用餐以后，询问服务员，得知第二天早饭结束时间为上午10：00，第二天睡懒觉到9：40多，赶紧起床到餐厅大约是9：55，询问服务台工作人员，得知早饭还没结束，于是付了18元（住店客人只需18）进去吃，结果发现服务员已经把盘子收的差不多了，剩点稀饭和几个茶叶蛋，还有一些橙汁，询问服务员，说结束了，并且她还在嘴里嘀咕怪服务台的人让我进去了，我当时很恼火，但忍住了没说。我觉得服务台的人员没错，因为确实还没到10：00（还差几分钟），既然没到，那就不该收盘子，不是吗？况且竟然已经收得差不多了。我可以理解服务员可能比较忙，因为中午接着又要开饭了，不过，我觉得这些差错不应该让客人来承担！而且发生了这不愉快的事也不来说声对不起，如果打个招呼我也算了，可是没有！当然，我也没说什么，忍了。但是我要在这里给你们餐厅管理人员一个建议：早饭到9：30 结束，不再接待客人，10：00收盘子，在10：00之前要保证早餐正常供应。这不难做到的。不是吗？宾馆工作人员的服务态度还是一如既往不错的，只是汽车被刮了，也不知道是不是在宾馆地下停车场被刮，在保安热情的陪同下去看了停车场录像没找到原因，有点郁闷。当然，下次还会继续入住。宾馆反馈 2008年6月18日 ： 感谢您对我酒店的支持和爱护,对您本次在我酒店用餐时发生的不愉快,我们深表歉意.关于您的宝贵意见我们已要求餐厅及时整改,日常加强员工的服务意识培训,我们衷心期待您的再次光临.","每次 去 杭州 入住 ， 有个 重要 原因 就是 因为 四楼 餐厅 菜 比较 好吃 ， 喜欢 。 不过 ， 这次 有些 不快 ， 入住 当晚 餐厅 用餐 以后 ， 询问 服务员 ， 得知 第二天 早饭 结束 时间 为 上午 10 ： 00 ， 第二天 睡懒觉 到 9 ： 40 多 ， 赶紧 起床 到 餐厅 大约 9 ： 55 ， 询问 服务台 工作人员 ， 得知 早饭 还 没 结束 ， 于是 付 18 元 （ 住店 客人 只 需 18 ） 进去 吃 ， 结果 发现 服务员 已经 把 盘子 收 差不多 ， 剩点 稀饭 几个 茶叶蛋 ， 还有 一些 橙汁 ， 询问 服务员 ， 说 结束 ， 并且 她 还 嘴里 嘀咕 怪 服务台 让 进去 ， 当时 恼火 ， 但 忍住 没 说 。 觉得 服务台 人员 没错 ， 因为 确实 还 没到 10 ： 00 （ 还 差 几分钟 ） ， 既然 没 到 ， 那 不该 收盘 子 ， 不是 吗 ？ 况且 竟然 已经 收 得 差不多 。 可以 理解 服务员 可能 比较忙 ， 因为 中午 接着 又 要 开饭 ， 不过 ， 觉得 这些 差错 应该 让 客人 来 承担 ！ 而且 发生 愉快 事 来说 声 对不起 ， 如果 打个招呼 算了 ， 可是 没有 ！ 当然 ， 没 说 什么 ， 忍 。 但是 我要 这里 给 你们 餐厅 管理人员 一个 建议 ： 早饭 到 9 ： 30 结束 ， 不再 接待客人 ， 10 ： 00 收盘 子 ， 10 ： 00 之前 要 保证 早餐 正常 供应 。 不难 做到 。 不是 吗 ？ 宾馆 工作人员 服务态度 还是 一如既往 不错 ， 只是 汽车 被 刮 ， 知道 是不是 宾馆 地下 停车场 被 刮 ， 保安 热情 陪同 下去 看 停车场 录像 没 找到 原因 ， 有点 郁闷 。 当然 ， 下次 还会 继续 入住 。 宾馆 反馈 2008 年 6 月 18 日 ： 感谢您 对 酒店 支持 爱护 , 对 您 本次 酒店 用餐 时 发生 愉快 , 我们 深表歉意 . 关于 您 宝贵意见 我们 已 要求 餐厅 及时 整改 , 日常 加强 员工 服务 意识 培训 , 我们 衷心 期待 您 再次 光临 .",0.0,0
发货速度慢！好不容易收到了结果商品还给发错了！！！还得申请换货，来回还得半个多月时间！！！,发货 速度慢 ！ 好不容易 收到 结果 商品 还给 发错 ！ ！ ！ 还 得 申请 换货 ， 来回 还 得 半个 多月 时间 ！ ！ ！,0.000661138851132,0
用起来很流畅，镁铝合金高大上，散热杠杠滴。,用 起来 流畅 ， 镁铝合金 高大 上 ， 散热 杠杠 滴 。,0.9972582097118748,1
很喜欢，主要是不卡，拿出门也很方便,喜欢 ， 主要 不卡 ， 拿出 门 方便,0.9404608122049462,1
酒店地理位置较好，到市中心和旅游景点都非常方便。不过房间非常之小，我订的是双人套间，居然有个房间没有窗户，房间小的转身都麻烦。酒店的餐饮部手艺不错，不过价格太高，一个红烧鸡块和一个番茄蛋汤就要42元。最让人生气的是作为一个商务快捷酒店，不小心在床单上沾染了一些血迹（面积不超过半个烟盒）竟然收了60元的洗涤费！,酒店 地理位置 较 好 ， 到 市中心 旅游景点 非常 方便 。 不过 房间 非常 之 小 ， 我订 双人 套间 ， 居然 有个 房间 没有 窗户 ， 房间 小 转身 麻烦 。 酒店 餐饮部 手艺 不错 ， 不过 价格 太高 ， 一个 红烧 鸡块 一个 番茄 蛋汤 就要 42 元 。 最让人 生气 作为 一个 商务 快捷酒店 ， 小心 床单 上 沾染 一些 血迹 （ 面积 超过 半个 烟盒 ） 竟然 收 60 元 洗涤 费 ！,1.2593792675374968e-10,0
登狮头山时，突然下起大雨。雨中的阶梯无处躲藏，只好任雨淋湿。这时清楚地听到雨声了，仿佛是拼命在鼓掌。我们总是在舞台下鼓掌，却总是忘记为自己鼓掌。在没有舞台的地方，大地也为自己鼓掌。我们应学习，爬险阶时，常为自己鼓掌。在暗处，给自己一些掌声，在明处，也要为自己鼓掌。非常喜欢，与成与失败，都应该有如此的态度。为有自爱，才能更好的爱人。,登 狮头山 时 ， 突然 下 起 大雨 。 雨中 阶梯 无处 躲藏 ， 只好 任 雨淋 湿 。 这时 清楚 地 听到 雨声 ， 仿佛 拼命 鼓掌 。 我们 总是 舞台 下 鼓掌 ， 却 总是 忘记 为 自己 鼓掌 。 没有 舞台 地方 ， 大地 为 自己 鼓掌 。 我们 应 学习 ， 爬险 阶时 ， 常为 自己 鼓掌 。 暗处 ， 给 自己 一些 掌声 ， 明处 ， 要 为 自己 鼓掌 。 非常 喜欢 ， 与 成 与 失败 ， 应该 如此 态度 。 为 自爱 ， 才能 更好 爱人 。,0.9999999999957724,1
京东越来越垃圾了，也不讲信用，11号下单的时候说12号送到结果14号才收到货，,京东 越来越 垃圾 ， 讲信用 ， 11 号 下单 时候 说 12 号 送到 结果 14 号 才 收到 货 ，,2.1014003892094735e-05,0
以前看到了潘苹果的实体店，一直没买，这次京东活动买的，挺不错，打开箱子就有一股苹果香味，只是有一个挤坏了,以前 看到 潘 苹果 实体店 ， 一直 没买 ， 这次 京东 活动 买 ， 挺不错 ， 打开 箱子 一股 苹果 香味 ， 只是 一个 挤坏,0.9558248954306072,1
不但有点大，而且和图片不符,不但 有点 大 ， 而且 图片 不符,0.2178456965213938,0
洗了头屑多得不得了 特别痒,洗 头屑 多得 不得了 特别 痒,0.1138224647918771,0
货收到。手感不错。做工精细。至于质量穿一段时间看看。大体上不错。,货 收到 。 手感 不错 。 做工 精细 。 至于 质量 穿 一段时间 看看 。 大体上 不错 。,0.998613084695864,1
"服务态度实在是太差了,尤其是楼层的服务员,全是大婶,态度非常的恶劣!洗手间一洗澡全是水,洗脸盆的流水速度真的是慢的考验人的耐心.这个酒店整体而已比较差.服务和设施都不值那个价钱.晚上火车很吵.","服务态度 实在 太差 , 尤其 楼层 服务员 , 全是 大婶 , 态度 非常 恶劣 ! 洗手间 一 洗澡 全是 水 , 洗脸盆 流水 速度 真的 慢 考验 耐心 . 这个 酒店 整体 而已 比较 差 . 服务 设施 不值 那个 价钱 . 晚上 火车 吵 .",1.6809820202468016e-09,0
